time_ms,curve_1,curve_2,curve_3,curve_4,curve_5,curve_6,curve_7,curve_8,curve_9,curve_10
151,-527.4791820823298,-533.9953131117983,-614.1525269577835,-591.349827423658,-624.2721661906832,-520.297817363246,-574.3505503545312,-585.049953349894,-604.9621280128961,-562.2184861964178
152,-528.8991567440215,-535.0960016910883,-617.6168318135232,-593.9457239966916,-628.0075958985508,-521.1642664381078,-580.112856139859,-591.373177881665,-607.5964328766083,-566.7352459230322
153,-529.7634168544857,-535.3874814722952,-618.9661714362653,-596.6349765941742,-631.8480536830299,-520.9908910142059,-586.0394334386925,-598.2042082674529,-609.9656176911645,-569.0114550932456
154,-530.1350210357772,-535.7336378051234,-620.2803127278602,-598.3003332495922,-634.8647910016056,-519.5639722293234,-591.8448087428582,-604.375460873587,-611.8119799448453,-571.9019082678356
155,-530.8969625384924,-536.3824391725299,-620.8372784050663,-599.2956225202995,-637.1851992828862,-516.8704559386348,-597.0839457193582,-610.9200796387039,-613.3334415310608,-574.27106598901
156,-531.371310619091,-536.4232213158917,-621.1091221588094,-600.2526055548541,-637.8995735122797,-513.8841335639215,-602.0319178737466,-616.1031886529735,-613.364098837789,-577.4049669490456
157,-531.8896419840984,-534.9382132775032,-620.7492017731367,-600.6826593155262,-638.6948848513957,-511.12008182859967,-606.4334096929036,-620.0226763912075,-613.5299775741361,-581.0774010525332
158,-532.1751818738479,-531.8195023355913,-619.5277744513838,-600.7369827502044,-638.2576935296357,-507.8199263230421,-610.9086703267722,-624.2166151839394,-613.3862128044494,-584.7718143459712
159,-533.314932314674,-527.5678308448105,-617.0850834973846,-599.9778647361334,-637.392370993691,-504.72394048714267,-615.347053508295,-627.5401975457435,-613.3191537536695,-588.0633846133192
160,-533.8249617095101,-524.5728163202516,-614.5919452178737,-598.7824055152664,-637.4360161283558,-502.2358709958703,-620.2118107761302,-629.764399411193,-612.6182979019636,-592.0224570415719
161,-534.6629571307456,-520.7478652733411,-612.8354579203864,-596.7985508433547,-636.1901174366,-499.78743889315695,-624.5397905563204,-630.6352413675255,-610.6287842611981,-596.2192712273434
162,-536.0270763793568,-517.4067898081623,-610.3179464538749,-594.3748918407998,-635.2492168492265,-497.3299493618198,-629.7324409754414,-630.202825114006,-608.3047679910858,-600.5354619242579
163,-538.0809153581636,-513.8204128836478,-608.9342562979045,-593.3116202481197,-634.7874121316084,-495.0454238393977,-634.757962585808,-628.8898720909369,-607.1435062837126,-604.8251879931355
164,-539.6028589999715,-510.1171555710191,-608.9930572923155,-592.3413525470345,-635.1463617628284,-494.2764438651442,-638.6766475794764,-626.7635143232905,-606.8108639642613,-608.0840155519105
165,-540.8375412206832,-507.1515948236522,-610.1074277884844,-591.5933008792052,-635.0656795362107,-493.75870152840946,-642.7787298491003,-625.0320415805489,-606.3928686580316,-610.3091568846511
166,-543.9901234214984,-504.8194920247502,-612.7744791903973,-591.3587046577642,-635.2438321801803,-496.04800088738466,-647.1192409337958,-622.1905240596623,-608.5394239986316,-612.812739279432
167,-547.6688307169351,-501.95410121642897,-616.1081901075236,-590.2640456269014,-634.3812740670552,-499.2307135905065,-651.224647624413,-619.5735871656128,-610.6738413142749,-614.4695692547755
168,-550.7507654597902,-500.2895725490644,-618.3292015155968,-589.8331834868253,-634.6876731068587,-502.8807337253817,-655.7577427365895,-617.4117358971081,-613.9683890447038,-616.5389983288535
169,-553.8075124510744,-499.097877508122,-619.8765831558246,-589.0972546006662,-635.4816206501628,-505.4324552640712,-659.1845398268341,-616.080152722816,-617.3981701044322,-617.4779065037508
170,-557.1095111963506,-498.9511147865725,-621.6766234350144,-587.5741407918638,-636.6742398670001,-507.9620301640291,-661.6508605311437,-614.2539355214722,-621.1215945787269,-617.3327042245322
171,-560.5598978449013,-498.1305148490536,-622.4737934525189,-585.3626456685561,-636.9430833509202,-511.4723734244679,-664.0924815761437,-613.234154521245,-624.571149002384,-616.4134471904912
172,-563.1222026798938,-496.72086441703823,-623.3629027987625,-583.9143849253167,-636.2305226254946,-515.704343278452,-666.5032268209648,-611.1625220264502,-627.8783910751315,-614.9446898812411
173,-565.815294064689,-495.1606220370139,-625.5531305489853,-581.9254397744802,-635.0964992389485,-521.427502270094,-668.3210086151829,-609.7182357622441,-632.0035143004566,-613.048005152549
174,-569.7933656622037,-495.04484781975475,-626.3934075891179,-580.225843811189,-633.8240752822203,-526.0435314077681,-669.5790768856326,-608.6602789789504,-636.2772038585551,-610.8905441930548
175,-572.6350278556247,-493.58065666536675,-627.2616502642478,-579.1715071559231,-634.2060054062431,-530.679901116279,-670.4597940046772,-607.6560770888143,-640.1633469717577,-609.1160025679346
176,-573.7655384005786,-493.0310191913397,-629.109652613671,-578.926738850195,-634.9694976514054,-534.7031836305766,-672.0065603768751,-606.7302611276076,-642.7434650081008,-606.534900917
177,-573.4868922904113,-493.2024629748157,-630.9931487116856,-578.9252780384998,-636.1614919638862,-537.6204674940636,-673.3968848214853,-606.0557391737818,-646.6155655769269,-604.1890742758467
178,-572.0817089487969,-492.71569263476647,-632.4631499793347,-578.2879019200557,-636.6730888842083,-540.1504092414345,-674.9360677580253,-605.9855778997795,-649.9743229070336,-602.2751799482786
179,-570.076976726655,-491.85361858068575,-632.8974145783968,-577.4251408583073,-637.2181442557487,-542.080557608733,-675.8705172166789,-606.5019004438635,-652.0287143295944,-600.165499493512
180,-568.8418811150294,-490.8651159620339,-633.1609134892487,-576.4616133684342,-638.4875993504003,-543.0177165069399,-675.1095484631288,-606.5883245377273,-654.3595108253758,-598.4041666298785
181,-566.1538787382913,-490.6532657612116,-632.5751707933244,-575.7034700687738,-640.0223128306176,-544.2939517977192,-675.755112695411,-607.9147408213238,-655.885874384959,-595.4499518782039
182,-564.7835410904995,-489.87669043751566,-631.3663596193508,-576.551260075604,-641.356703192022,-547.198977072576,-675.4273030228173,-608.2911536671689,-657.1952850988021,-593.1269003539658
183,-562.248554111347,-490.3561022804708,-629.5531387330841,-576.2679597809404,-642.2672524209386,-549.6937051267624,-673.4788963320234,-609.2469186352939,-658.9334102549202,-590.3134492595444
184,-559.531988369407,-491.1334018307192,-629.3317582955656,-576.2155723887058,-642.3283996629783,-551.0852194945536,-672.0362566477374,-610.2565754412983,-659.2350012336981,-590.5283447079096
185,-556.9673552957007,-490.76147380747955,-627.9136561210979,-576.5249229716459,-642.5517728315677,-552.7995684035978,-669.753523968953,-611.0073977112846,-659.5848881885631,-590.2147762368145
186,-553.7047370448759,-488.50667747146025,-626.6233219491585,-576.4930144749825,-643.1817786946516,-555.2095460556704,-668.4261572461681,-610.2302112472978,-659.3199175750949,-591.8184959835684
187,-551.133561784072,-485.4275812188747,-625.0600990454711,-574.9881797688064,-644.9105780360837,-557.3474771653977,-666.6652493453988,-608.3582604065984,-658.8037642624969,-594.013422028665
188,-548.965968282782,-482.6882403422691,-623.8149078457637,-573.2017089210348,-646.4266186299697,-560.2372862070819,-665.2923817500325,-606.3849903483143,-657.6750014340687,-595.8474105665804
189,-545.7233003968785,-480.33307779019924,-622.6419902242661,-571.0727188797941,-649.2694428692149,-563.6304527189418,-663.6902555139764,-603.533179665915,-655.3669340376783,-598.6940322515518
190,-543.6665559082641,-478.6377403987501,-621.4708686347828,-568.0247795418213,-652.4368667941025,-566.9660784870696,-660.7372189273053,-600.931031852883,-652.1697800747884,-602.0161699274615
191,-540.781200860213,-475.7318357866947,-621.4610300040393,-565.8849374821593,-655.9636333970673,-569.4943626045863,-658.2878318086842,-597.7799477700701,-648.7147642704473,-604.5446498177214
192,-538.3441503175852,-473.0970237514119,-621.3744579020837,-565.2765664999445,-659.6044418664535,-571.4993906836902,-655.3792984746847,-593.7439920459398,-646.6279201342514,-606.8704909838677
193,-535.6727954426907,-469.4025032950752,-622.8651665554172,-565.9501443209359,-663.5910272194666,-573.0221681156538,-651.9896996992383,-589.7496835975305,-645.3221328918813,-607.6342081796386
194,-533.1973151761249,-466.96853670840744,-624.9559225975208,-565.5651256338388,-666.2667305023759,-575.0723027053056,-648.380347720254,-584.9255150588539,-644.266174074744,-607.3974370287489
195,-530.9504443196907,-464.17005145467164,-627.5342681000931,-564.8166764264728,-668.4533852712165,-577.8734399842473,-645.4275125424289,-580.2485053146187,-643.1812523856481,-606.812577129091
196,-530.2799458397342,-461.52454865230624,-630.0489439218189,-564.8947848348976,-670.0308109369712,-581.1958787117534,-642.481202138715,-574.9286286952126,-643.2623962530615,-605.8372172690536
197,-529.6837399889939,-458.945851320954,-631.0482262403215,-564.7017286688081,-671.31490760768,-583.7777735520849,-639.9796150238068,-571.7947562864404,-642.3235570200501,-603.9807614598667
198,-528.4475425010684,-456.5630738957466,-630.8390352564783,-565.6807063430342,-672.7362397422368,-585.7696253643229,-635.9902740335917,-568.4558446782116,-641.8644200710355,-602.7595685764679
199,-528.2526197845586,-454.7871144211526,-629.1652020517657,-567.2760427763386,-672.709569452024,-587.1003084743896,-630.5684116424401,-565.3311897729118,-640.8826606805711,-599.620662436974
200,-528.7265028642851,-452.9457189381257,-627.4159012419416,-568.2889900700256,-672.7737734064181,-588.296421116071,-624.0920090840999,-562.7194319247968,-640.9067679031157,-595.8796696838249
201,-529.6955711461184,-453.01761176694885,-625.7885372128811,-569.9563232603009,-671.3501661226752,-589.048896138484,-619.3281862404818,-561.0188386268342,-641.5223204830298,-591.290311608415
202,-529.4954310130198,-453.78323955366903,-625.8264320753208,-573.4674741603687,-671.0352742017785,-588.8709416023169,-613.8275138889471,-560.3963050682606,-643.0483004581845,-588.5538841374689
203,-529.5945038337562,-455.75340371019814,-624.822297595015,-578.5137365179597,-670.51963209972,-587.785175853632,-608.1845337933535,-561.0497128067421,-644.3202565759609,-585.878308699975
204,-530.4323497877945,-459.468043581173,-622.9373690437903,-584.2901145141988,-670.4879714517834,-585.9131724677146,-602.7317875574361,-561.5805873552079,-646.2764591796952,-583.0028472721332
205,-530.239692531772,-463.3632383737761,-620.9130334161362,-588.7208761874278,-670.2555774722366,-583.3534268653632,-597.6072706216963,-562.0132498996064,-648.1941512905992,-579.67144142844
206,-529.3937555494279,-467.6590573162026,-618.5462439676699,-593.3246385270929,-669.6317660244753,-580.4348428982129,-591.840944301009,-562.5165649597114,-650.8319106842682,-576.0315662614265
207,-528.5791625917652,-471.4575588944341,-616.7343631428588,-596.5516622931298,-667.6186287897611,-577.5368425157076,-585.7715618105439,-563.6750779105907,-654.5866920093562,-572.205035335464
208,-528.1698708104108,-476.3538067006432,-616.1983702506593,-597.8275152930482,-665.4931178354102,-576.1818565200908,-579.5207787456077,-566.2354328323162,-657.8299540835324,-567.3764467828266
209,-527.4650064757697,-482.4488834073321,-614.9318830219069,-598.8902578729392,-663.2216466869929,-575.2742813048117,-572.261127388936,-570.4066839288068,-661.6134858167338,-562.5914773995598
210,-526.608248874706,-488.2889560544412,-615.1514485420912,-599.2033581324654,-661.9880596907287,-574.29841474438,-566.1971347924416,-573.3317631383488,-666.9580159762976,-558.3117912086152
211,-523.5993285567429,-493.7662569648336,-615.5322756511079,-599.1787454122637,-659.6442327542077,-573.6678311054186,-561.1612305367864,-577.2504952429058,-672.5603325091042,-554.9511110082757
212,-520.9237465683541,-498.9015565450028,-615.9452896832595,-597.9795004190833,-657.0239695745274,-573.7977974453886,-555.2641909279639,-580.909340987601,-678.3649104677936,-550.1729875198245
213,-516.7394101164895,-503.9158647313716,-616.6482525078303,-595.4029395892113,-655.9806425943243,-573.2423865964878,-550.3655333830735,-585.8934379653573,-683.5197252647158,-545.8697452211677
214,-512.2908480059265,-507.8396628797866,-617.681974795373,-592.7818522852232,-655.2553018722945,-572.3368947274847,-546.7046606475494,-591.0572949027397,-687.0093424394258,-541.2480652028307
215,-507.32013796595345,-511.3219838374421,-618.4373198353293,-589.4820814864244,-656.9012062392852,-571.032402216214,-543.2039941165376,-595.8796385636659,-691.3815409709969,-536.4678243060546
216,-502.55265067209143,-515.5135545319445,-619.5953733679578,-584.8338340499282,-658.7363404722629,-570.5642012812443,-542.528308710735,-600.5256978099458,-695.3007541826414,-532.127367366182
217,-497.73924533230337,-519.993618057089,-621.4320942688317,-579.4158549061402,-661.1684884568913,-570.046036686195,-540.4939957589767,-604.09810612409,-698.4422087726833,-527.8096718447142
218,-493.1292598548771,-524.0907580347399,-622.0120561780784,-574.4473473255151,-664.545782329764,-571.7595563902278,-537.8781757734615,-607.9912729656503,-701.6763810112052,-525.7184067230515
219,-488.27929875773896,-527.5009713964134,-622.6590840058517,-568.3344186965547,-668.4143397054792,-573.2830080732873,-534.9009683436753,-612.3971397030592,-702.934417981032,-524.1136415578176
220,-484.7702291870752,-530.3672022845619,-624.253418193783,-562.6120102591067,-672.3634151515934,-574.6949088059042,-532.867346812805,-616.7766406959535,-703.407627712208,-523.3535094215684
221,-479.96877418771606,-531.4329222132344,-625.8713788779863,-557.9716608561935,-677.662195523555,-575.3339492523694,-533.6699512173481,-619.4707816302484,-703.2583370849995,-522.3020424604188
222,-475.3674527014267,-531.305005490407,-627.1069836405153,-553.8940018290178,-681.6353583303877,-575.3917854581532,-534.4251606762855,-621.0205804686103,-703.0113027787606,-521.9776667687903
223,-470.75622989469883,-530.0278010278774,-628.9551877453739,-549.5701576403175,-686.3253216138703,-575.2441679197774,-535.5109166834158,-622.4767220929829,-700.5954877660903,-521.569397388038
224,-466.6571350283744,-529.7093920275535,-630.2097060184869,-543.9506244702933,-691.1417857273286,-576.0653009582,-536.9448102971103,-622.1362909083126,-696.9472185030688,-520.6357209823707
225,-461.9007619668498,-527.6283720815026,-631.744287261273,-538.7029315746713,-696.6196658135564,-576.9108035398577,-537.933941406541,-621.3752039177766,-694.3263101374464,-520.1284517412498
226,-458.21617053096463,-524.4308698331238,-630.1456830127397,-533.8361513048983,-701.1695937583033,-576.724363356652,-539.2883302092263,-619.6445654504487,-691.3746165821051,-519.8731774764267
227,-454.85371691009794,-521.179288763977,-627.9764792991989,-529.994232823957,-705.244407217785,-576.5493733053717,-539.8435487370743,-617.2466966802176,-688.2374773595618,-519.6373816516806
